time	V(n002)	I(L1)
8.380634810561885e-002	3.194970e-001	-6.117408e-002
8.381502882572391e-002	8.247269e-001	-5.595568e-002
8.382559854394447e-002	1.351460e+000	-4.421575e-002
8.383585414962494e-002	1.751579e+000	-2.882600e-002
8.384045304246728e-002	1.879015e+000	-2.072584e-002
8.384385385611723e-002	1.940448e+000	-1.425328e-002
8.384726567938733e-002	1.976290e+000	-7.566711e-003
8.385150994604550e-002	1.989428e+000	8.552241e-004
8.385545831736080e-002	1.966497e+000	8.638202e-003
8.386187109643728e-002	1.853405e+000	2.069209e-002
8.387215822240707e-002	1.528507e+000	3.768109e-002
8.388408724621098e-002	9.864201e-001	5.275283e-002
8.389432020732178e-002	4.132776e-001	6.038282e-002
8.390296775621534e-002	-1.140320e-001	6.182885e-002
8.391201338539421e-002	-6.574472e-001	5.826338e-002
8.392121050678468e-002	-1.144710e+000	4.960124e-002
8.393363678455146e-002	-1.677313e+000	3.244121e-002
8.393884944819910e-002	-1.841572e+000	2.367298e-002
8.394265779057607e-002	-1.921909e+000	1.655086e-002
8.394580245177855e-002	-1.965345e+000	1.044740e-002
8.394898966696951e-002	-1.987852e+000	4.145858e-003
8.395262437134878e-002	-1.987165e+000	-3.075898e-003
8.395727144501584e-002	-1.942971e+000	-1.215286e-002
8.396480059563262e-002	-1.777619e+000	-2.588374e-002
8.397589205312191e-002	-1.373118e+000	-4.288429e-002
8.398850849499197e-002	-7.468819e-001	-5.660857e-002
8.399789905934729e-002	-1.980865e-001	-6.159398e-002
8.400638930591897e-002	3.230242e-001	-6.115628e-002
8.401506779619435e-002	8.277724e-001	-5.590838e-002
8.402565932731254e-002	1.354935e+000	-4.411354e-002
8.403587634024275e-002	1.752784e+000	-2.876055e-002
8.404046922042192e-002	1.879708e+000	-2.066468e-002
8.404386597213237e-002	1.940856e+000	-1.419780e-002
8.404728030320052e-002	1.975733e+000	-7.504408e-003
8.405198706068716e-002	1.987162e+000	1.832021e-003
8.405623475700690e-002	1.957157e+000	1.017398e-002
8.406312716957327e-002	1.822436e+000	2.296970e-002
8.407379348013985e-002	1.462188e+000	4.005035e-002
8.408601900421160e-002	8.838008e-001	5.462990e-002
8.409557354329661e-002	3.380257e-001	6.095886e-002
8.410408376231222e-002	-1.835506e-001	6.170813e-002
8.411291883573147e-002	-7.096785e-001	5.760856e-002
8.412261327451816e-002	-1.211516e+000	4.786965e-002
8.413504654725271e-002	-1.723394e+000	3.008665e-002
8.413986597067175e-002	-1.865981e+000	2.180413e-002
8.414341483414707e-002	-1.934003e+000	1.509027e-002
8.414673687186544e-002	-1.974014e+000	8.602910e-003
8.414990980432520e-002	-1.991770e+000	2.312570e-003
8.415296647586323e-002	-1.986999e+000	-3.760447e-003
8.415782767073531e-002	-1.934348e+000	-1.322055e-002
8.416569652017150e-002	-1.751428e+000	-2.742011e-002
8.417701782721611e-002	-1.322764e+000	-4.433303e-002
8.418983280666827e-002	-6.717930e-001	-5.751858e-002
8.419919034633790e-002	-1.194246e-001	-6.180070e-002
8.420767807787491e-002	4.006588e-001	-6.070259e-002
8.421630660499613e-002	8.944219e-001	-5.481425e-002
8.422736995863105e-002	1.430523e+000	-4.182132e-002
8.423650760851348e-002	1.773026e+000	-2.771665e-002
8.424093046532755e-002	1.889484e+000	-1.980910e-002
8.424421179870294e-002	1.945685e+000	-1.353413e-002
8.424769836169001e-002	1.978969e+000	-6.685141e-003
8.425214326382025e-002	1.987201e+000	2.135826e-003
8.425648889887652e-002	1.953897e+000	1.066027e-002
8.426353781441731e-002	1.811906e+000	2.369214e-002
8.427430902593155e-002	1.440846e+000	4.076400e-002
8.428663303641333e-002	8.505021e-001	5.515047e-002
8.429613767071338e-002	3.042405e-001	6.114388e-002
8.430464162709334e-002	-2.174132e-001	6.160549e-002
8.431342732117719e-002	-7.379487e-001	5.722859e-002
8.432334596543588e-002	-1.244777e+000	4.694919e-002
8.433581004296099e-002	-1.746495e+000	2.880782e-002
8.434042089407498e-002	-1.878160e+000	2.080005e-002
8.434382978229899e-002	-1.939998e+000	1.431466e-002
8.434723662739498e-002	-1.976041e+000	7.639150e-003
8.435147407982739e-002	-1.989531e+000	-7.689823e-004
8.435539994048588e-002	-1.967207e+000	-8.509649e-003
8.436177657252310e-002	-1.855824e+000	-2.050831e-002
8.437200835788579e-002	-1.534674e+000	-3.744965e-002
8.438392358259442e-002	-9.951794e-001	-5.257344e-002
8.439423950304616e-002	-4.184428e-001	-6.033324e-002
8.440290579216683e-002	1.097231e-001	-6.183132e-002
8.441197206073597e-002	6.546287e-001	-5.829673e-002
8.442113693452623e-002	1.140791e+000	-4.969844e-002
8.443356613241759e-002	1.674680e+000	-3.256942e-002
8.443879879138723e-002	1.840137e+000	-2.377878e-002
8.444262017304988e-002	1.921167e+000	-1.663719e-002
8.444575565416257e-002	1.964740e+000	-1.055364e-002
8.444897923298435e-002	1.987709e+000	-4.181083e-003
8.445262048989351e-002	1.987196e+000	3.053473e-003
8.445726513304225e-002	1.943161e+000	1.212639e-002
8.446479042067076e-002	1.778113e+000	2.585330e-002
8.447587618331488e-002	1.374144e+000	4.285380e-002
8.448848950915054e-002	7.483590e-001	5.658936e-002
8.449788092145667e-002	1.996306e-001	6.158886e-002
8.450637118252773e-002	-3.214930e-001	6.116418e-002
8.451505064153493e-002	-8.264517e-001	5.592908e-002
8.452563270340970e-002	-1.353429e+000	4.415805e-002
8.453586661303131e-002	-1.752268e+000	2.878881e-002
8.454046212854488e-002	-1.879415e+000	2.069100e-002
8.454386066075854e-002	-1.940686e+000	1.422160e-002
8.454727389227383e-002	-1.975634e+000	7.530810e-003
8.455198466313561e-002	-1.987180e+000	-1.813453e-003
8.455623085596001e-002	-1.957282e+000	-1.015284e-002
8.456312086426561e-002	-1.822768e+000	-2.294606e-002
8.457378241130413e-002	-1.462935e+000	-4.002506e-002
8.458600564428907e-002	-8.848965e-001	-5.461210e-002
8.459556213996820e-002	-3.391226e-001	-6.095243e-002
8.460407256027765e-002	1.824510e-001	-6.171109e-002
8.461290925268880e-002	7.087619e-001	-5.762059e-002
8.462259631306511e-002	1.210427e+000	-4.789913e-002
8.463502857352193e-002	1.722642e+000	-3.012801e-002
8.463985294336568e-002	1.865547e+000	-2.184001e-002
8.464340510669356e-002	1.933763e+000	-1.512125e-002
8.464672517944288e-002	1.973887e+000	-8.638502e-003
8.464988506594737e-002	1.991697e+000	-2.374372e-003
8.465295728098553e-002	1.987033e+000	3.729678e-003
8.465781272353848e-002	1.934674e+000	1.317994e-002
8.466567246338058e-002	1.752330e+000	2.736856e-002
8.467698506597317e-002	1.324533e+000	4.428386e-002
8.468979413062205e-002	6.743502e-001	5.748922e-002
8.469915294967770e-002	1.220775e-001	6.179527e-002
8.470764075949359e-002	-3.980560e-001	6.071939e-002
8.471627094584149e-002	-8.922029e-001	5.485227e-002
8.472731855790054e-002	-1.428060e+000	4.190035e-002
8.473648922782681e-002	-1.772286e+000	2.775746e-002
8.474091700765540e-002	-1.889093e+000	1.984501e-002
8.474420169804411e-002	-1.945472e+000	1.356474e-002
8.474768613377449e-002	-1.978843e+000	6.720498e-003
8.475213869874738e-002	-1.987216e+000	-2.115540e-003
8.475648147196953e-002	-1.954058e+000	-1.063487e-002
8.476352581756309e-002	-1.812363e+000	-2.366089e-002
8.477429144341192e-002	-1.441821e+000	-4.073188e-002
8.478661197122323e-002	-8.519587e-001	-5.512797e-002
8.479611902958816e-002	-3.056994e-001	-6.113617e-002
8.480462326212726e-002	2.159565e-001	-6.161020e-002
8.481341107889855e-002	7.367377e-001	-5.724513e-002
8.482332006101315e-002	1.243362e+000	-4.698919e-002
8.483578280112281e-002	1.745532e+000	-2.886325e-002
8.484040104297777e-002	1.877623e+000	-2.084628e-002
8.484381491897988e-002	1.939713e+000	-1.435300e-002
8.484721869363457e-002	1.975881e+000	-7.684337e-003
8.485145193912988e-002	1.989591e+000	7.152520e-004
8.485536390306937e-002	1.967641e+000	8.429766e-003
8.486171821501271e-002	1.857310e+000	2.039420e-002
8.487191580212392e-002	1.538473e+000	3.730579e-002
8.488382237746933e-002	1.000592e+000	5.246145e-002
8.489418986441182e-002	4.216323e-001	6.030223e-002
8.490286783278681e-002	-1.070642e-001	6.183257e-002
8.491194694013859e-002	-6.528937e-001	5.831708e-002
8.492109196896103e-002	-1.138374e+000	4.975800e-002
8.493352298626773e-002	-1.673054e+000	3.264810e-002
8.493876786988501e-002	-1.839247e+000	2.384388e-002
8.494259721609057e-002	-1.920704e+000	1.669046e-002
8.494572709284837e-002	-1.964363e+000	1.061908e-002
8.494897286580173e-002	-1.987617e+000	4.203217e-003
8.495261812125995e-002	-1.987213e+000	-3.039138e-003
8.495726128118822e-002	-1.943279e+000	-1.210959e-002
8.496478421135777e-002	-1.778421e+000	-2.583412e-002
8.497586636125887e-002	-1.374789e+000	-4.283451e-002
8.498847774915126e-002	-7.492870e-001	-5.657717e-002
8.499786970026971e-002	-2.006012e-001	-6.158553e-002
8.500635996975323e-002	3.205296e-001	-6.116905e-002
8.501504003775059e-002	8.256199e-001	-5.594200e-002
8.502561614058056e-002	1.352480e+000	-4.418597e-002
8.503586056771950e-002	1.751938e+000	-2.880673e-002
8.504045772129186e-002	1.879225e+000	-2.070777e-002
8.504385736009192e-002	1.940574e+000	-1.423682e-002
8.504726990846029e-002	1.975568e+000	-7.547659e-003
8.505198317323834e-002	1.987189e+000	1.801457e-003
8.505622843175033e-002	1.957360e+000	1.013923e-002
8.506311694595772e-002	1.822978e+000	2.293092e-002
8.507377542836864e-002	1.463411e+000	4.000882e-002
8.508599721233438e-002	8.855954e-001	5.460065e-002
8.509555496347913e-002	3.398227e-001	6.094823e-002
8.510406551241311e-002	-1.817484e-001	6.171289e-002
8.511290323956307e-002	-7.081757e-001	5.762819e-002
8.512258558496544e-002	-1.209729e+000	4.791788e-002
8.513501719870655e-002	-1.722159e+000	3.015439e-002
8.513984469980969e-002	-1.865267e+000	2.186294e-002
8.514339895158588e-002	-1.933606e+000	1.514111e-002
8.514671778154707e-002	-1.973803e+000	8.661292e-003
8.514986941365334e-002	-1.991647e+000	2.413754e-003
8.515295146324466e-002	-1.987052e+000	-3.709925e-003
8.515780326613662e-002	-1.934879e+000	-1.315395e-002
8.516565724159571e-002	-1.752901e+000	-2.733564e-002
8.517696427726833e-002	-1.325659e+000	-4.425241e-002
8.518976958065036e-002	-6.759793e-001	-5.747037e-002
8.519912921844679e-002	-1.237686e-001	-6.179168e-002
8.520761707742938e-002	3.963958e-001	-6.072997e-002
8.521624832166098e-002	8.907862e-001	-5.487639e-002
8.522728589025168e-002	1.426486e+000	-4.195064e-002
8.523647754041774e-002	1.771810e+000	-2.778359e-002
8.524090845140818e-002	1.888839e+000	-1.986804e-002
8.524419527647539e-002	1.945332e+000	-1.358441e-002
8.524767836032691e-002	1.978760e+000	-6.743202e-003
8.525213579655883e-002	1.987223e+000	2.102403e-003
8.525647675039098e-002	1.954159e+000	1.061848e-002
8.526351819057385e-002	1.812654e+000	2.364078e-002
8.527428021075902e-002	1.442447e+000	4.071115e-002
8.528659851063219e-002	8.528936e-001	5.511342e-002
8.529610713078627e-002	3.066364e-001	6.113112e-002
8.530461154068311e-002	-2.150201e-001	6.161314e-002
8.531340072219561e-002	-7.359585e-001	5.725568e-002
8.532330349284859e-002	-1.242451e+000	4.701481e-002
8.533576537348704e-002	-1.744911e+000	2.889882e-002
8.534038834544026e-002	-1.877275e+000	2.087600e-002
8.534380541256754e-002	-1.939526e+000	1.437768e-002
8.534720722465149e-002	-1.975775e+000	7.713406e-003
8.535143777951926e-002	-1.989626e+000	-6.807037e-004
8.535534085587693e-002	-1.967915e+000	-8.378474e-003
8.536168089108112e-002	-1.858257e+000	-2.032097e-002
8.537185659319679e-002	-1.540897e+000	-3.721339e-002
8.538375758563863e-002	-1.004054e+000	-5.238929e-002
8.539415819206196e-002	-4.236718e-001	-6.028219e-002
8.540284367386300e-002	1.053645e-001	-6.183323e-002
8.541193103086488e-002	6.517860e-001	-5.832997e-002
8.542106339547635e-002	1.136829e+000	-4.979588e-002
8.543349558338180e-002	1.672013e+000	-3.269820e-002
8.543874823654200e-002	1.838676e+000	-2.388540e-002
8.544258264182218e-002	1.920405e+000	-1.672449e-002
8.544570895985802e-002	1.964119e+000	-1.066086e-002
8.544896882372691e-002	1.987556e+000	-4.217514e-003
8.545261661756831e-002	1.987222e+000	3.029783e-003
8.545725883589148e-002	1.943352e+000	1.209867e-002
8.546478026942614e-002	1.778618e+000	2.582169e-002
8.547586007211853e-002	1.375204e+000	4.282198e-002
8.548847021549397e-002	7.498860e-001	5.656923e-002
8.549786251709010e-002	2.012284e-001	6.158331e-002
8.550635279177285e-002	-3.199064e-001	6.117212e-002
8.551503325339420e-002	-8.250813e-001	5.595029e-002
8.552560550261766e-002	-1.351865e+000	4.420397e-002
8.553585668718769e-002	-1.751722e+000	2.881836e-002
8.554045489233909e-002	-1.879099e+000	2.071867e-002
8.554385524147798e-002	-1.940499e+000	1.424674e-002
8.554726735141326e-002	-1.975523e+000	7.558640e-003
8.555198221692004e-002	-1.987193e+000	-1.793581e-003
8.555622687572477e-002	-1.957409e+000	-1.013032e-002
8.556311443090466e-002	-1.823113e+000	-2.292102e-002
8.557377090617639e-002	-1.463720e+000	-3.999818e-002
8.558599175034636e-002	-8.860503e-001	-5.459312e-002
8.559555032263307e-002	-3.402790e-001	-6.094543e-002
8.560406095552063e-002	1.812899e-001	-6.171400e-002
8.561289935791619e-002	7.077926e-001	-5.763309e-002
8.562257862710329e-002	1.209273e+000	-4.793006e-002
8.563500981898171e-002	1.721842e+000	-3.017155e-002
8.563983935193906e-002	1.865082e+000	-2.187790e-002
8.564339495869963e-002	1.933502e+000	-1.515409e-002
8.564671298268219e-002	1.973746e+000	-8.676170e-003
8.564985926028290e-002	1.991612e+000	-2.439403e-003
8.565294768936704e-002	1.987062e+000	3.697001e-003
8.565779713123470e-002	1.935011e+000	1.313697e-002
8.566564736717927e-002	1.753271e+000	2.731417e-002
8.567695076916529e-002	1.326391e+000	4.423184e-002
8.568975362541284e-002	6.770398e-001	5.745800e-002
8.569911379788221e-002	1.248703e-001	6.178924e-002
8.570760168863285e-002	-3.953135e-001	6.073678e-002
8.571623362220109e-002	-8.898621e-001	5.489204e-002
8.572726464384298e-002	-1.425459e+000	4.198333e-002
8.573646993660486e-002	-1.771497e+000	2.780063e-002
8.574090288508005e-002	-1.888672e+000	1.988309e-002
8.574419109901328e-002	-1.945239e+000	1.359728e-002
8.574767330364458e-002	-1.978703e+000	6.758052e-003
8.575213390861811e-002	-1.987226e+000	-2.093767e-003
8.575647367888904e-002	-1.954224e+000	-1.060772e-002
8.576351322898368e-002	-1.812842e+000	-2.362759e-002
8.577427288305214e-002	-1.442855e+000	-4.069754e-002
8.578658972834745e-002	-8.535047e-001	-5.510384e-002
8.579609937236442e-002	-3.072494e-001	-6.112775e-002
8.580460389833726e-002	2.144070e-001	-6.161500e-002
8.581339397347319e-002	7.354478e-001	-5.726252e-002
8.582329267747159e-002	1.241854e+000	-4.703153e-002
8.583575399555264e-002	1.744502e+000	-2.892207e-002
8.584038005645917e-002	1.877045e+000	-2.089544e-002
8.584379920707509e-002	1.939402e+000	-1.439384e-002
8.584719973857989e-002	1.975704e+000	-7.732440e-003
8.585142853712360e-002	1.989646e+000	6.580835e-004
8.585532581219786e-002	1.968091e+000	8.344914e-003
8.586165652754842e-002	1.858872e+000	2.027306e-002
8.587181793871219e-002	1.542478e+000	3.715289e-002
8.588371526663892e-002	1.006314e+000	5.234196e-002
8.589413754895425e-002	4.250026e-001	6.026901e-002
8.590282795322179e-002	-1.042555e-001	6.183356e-002
8.591192071090570e-002	-6.510638e-001	5.833829e-002
8.592104482223859e-002	-1.135822e+000	4.982050e-002
8.593347777730266e-002	-1.671333e+000	3.273079e-002
8.593873548129541e-002	-1.838302e+000	2.391243e-002
8.594257317417542e-002	-1.920208e+000	1.674668e-002
8.594569718008815e-002	-1.963958e+000	1.068809e-002
8.594896619799516e-002	-1.987515e+000	4.226896e-003
8.595261564076466e-002	-1.987226e+000	-3.023605e-003
8.595725724741571e-002	-1.943399e+000	-1.209147e-002
8.596477770871530e-002	-1.778745e+000	-2.581351e-002
8.597585596563832e-002	-1.375476e+000	-4.281371e-002
8.598846529497081e-002	-7.502788e-001	-5.656395e-002
8.599785782759142e-002	-2.016401e-001	-6.158179e-002
8.600634810561886e-002	3.194970e-001	-6.117408e-002
8.601502882572391e-002	8.247269e-001	-5.595568e-002
8.602559854394448e-002	1.351460e+000	-4.421575e-002
8.603585414962493e-002	1.751579e+000	-2.882600e-002
8.604045304246727e-002	1.879015e+000	-2.072584e-002
8.604385385611722e-002	1.940448e+000	-1.425328e-002
8.604726567938732e-002	1.976290e+000	-7.566711e-003
8.605150994604549e-002	1.989428e+000	8.552241e-004
8.605545831736078e-002	1.966497e+000	8.638202e-003
8.606187109643726e-002	1.853405e+000	2.069209e-002
8.607215822240703e-002	1.528507e+000	3.768109e-002
8.608408724621093e-002	9.864201e-001	5.275283e-002
8.609432020732176e-002	4.132776e-001	6.038282e-002
8.610296775621532e-002	-1.140320e-001	6.182885e-002
8.611201338539420e-002	-6.574472e-001	5.826338e-002
8.612121050678466e-002	-1.144710e+000	4.960124e-002
8.613363678455144e-002	-1.677313e+000	3.244121e-002
8.613884944819909e-002	-1.841572e+000	2.367298e-002
8.614265779057606e-002	-1.921909e+000	1.655086e-002
8.614580245177854e-002	-1.965345e+000	1.044740e-002
8.614898966696952e-002	-1.987852e+000	4.145858e-003
8.615262437134877e-002	-1.987165e+000	-3.075898e-003
8.615727144501584e-002	-1.942971e+000	-1.215286e-002
8.616480059563261e-002	-1.777619e+000	-2.588374e-002
8.617589205312190e-002	-1.373118e+000	-4.288429e-002
8.618850849499196e-002	-7.468819e-001	-5.660857e-002
8.619789905934729e-002	-1.980865e-001	-6.159398e-002
8.620638930591897e-002	3.230242e-001	-6.115628e-002
8.621506779619434e-002	8.277724e-001	-5.590838e-002
8.622565932731252e-002	1.354935e+000	-4.411354e-002
8.623587634024274e-002	1.752784e+000	-2.876055e-002
8.624046922042192e-002	1.879708e+000	-2.066468e-002
8.624386597213238e-002	1.940856e+000	-1.419780e-002
8.624728030320054e-002	1.975733e+000	-7.504408e-003
8.625198706068717e-002	1.987162e+000	1.832021e-003
8.625623475700690e-002	1.957157e+000	1.017398e-002
8.626312716957330e-002	1.822436e+000	2.296970e-002
8.627379348013987e-002	1.462188e+000	4.005035e-002
8.628601900421162e-002	8.838008e-001	5.462990e-002
8.629557354329663e-002	3.380257e-001	6.095886e-002
8.630408376231225e-002	-1.835506e-001	6.170813e-002
8.631291883573149e-002	-7.096785e-001	5.760856e-002
8.632261327451818e-002	-1.211516e+000	4.786965e-002
8.633504654725273e-002	-1.723394e+000	3.008665e-002
8.633986597067175e-002	-1.865981e+000	2.180413e-002
8.634341483414708e-002	-1.934003e+000	1.509027e-002
8.634673687186545e-002	-1.974014e+000	8.602910e-003
8.634990980432522e-002	-1.991770e+000	2.312570e-003
8.635296647586324e-002	-1.986999e+000	-3.760447e-003
8.635782767073533e-002	-1.934348e+000	-1.322055e-002
8.636569652017152e-002	-1.751428e+000	-2.742011e-002
8.637701782721614e-002	-1.322764e+000	-4.433303e-002
8.638983280666830e-002	-6.717930e-001	-5.751858e-002
8.639919034633793e-002	-1.194246e-001	-6.180070e-002
8.640767807787494e-002	4.006588e-001	-6.070259e-002
